id,prompt,expected,actual
350,"Extract info: ArcNode-350, Cybersecurity, Singapore, founded 2020, 804 employees, $219.1M revenue.","{""company"": ""ArcNode-350"", ""city"": ""Singapore"", ""industry"": ""Cybersecurity"", ""founded"": 2020, ""employees"": 804, ""revenue_m"": 219.1}","{""company"": ""ArcNode-350"", ""city"": ""London"", ""industry"": ""Cybersecurity"", ""founded"": 2020, ""employees"": 804, ""revenue_m"": 219.1}"
351,"Extract info: TechFlow-351, SaaS, Berlin, founded 1997, 190 employees, $424.6M revenue.","{""company"": ""TechFlow-351"", ""city"": ""Berlin"", ""industry"": ""SaaS"", ""founded"": 1997, ""employees"": 190, ""revenue_m"": 424.6}","{""company"": ""TechFlow #351"", ""city"": ""Berlin"", ""industry"": ""SaaS"", ""founded"": 1997, ""employees"": 190, ""revenue_m"": 424.6}"
352,"Extract info: DataSync-352, HealthTech, Tokyo, founded 2000, 2716 employees, $280.0M revenue.","{""company"": ""DataSync-352"", ""city"": ""Tokyo"", ""industry"": ""HealthTech"", ""founded"": 2000, ""employees"": 2716, ""revenue_m"": 280.0}",Error: extraction failed
353,"Extract info: CloudNine-353, HealthTech, Toronto, founded 2001, 3545 employees, $197.9M revenue.","{""company"": ""CloudNine-353"", ""city"": ""Toronto"", ""industry"": ""HealthTech"", ""founded"": 2001, ""employees"": 3545, ""revenue_m"": 197.9}","{""company"": ""CloudNine-353"", ""city"": ""Toronto"", ""industry"": ""HealthTech"", ""founded"": ""2001"", ""employees"": 3545, ""revenue_m"": 197.9}"
354,"Extract info: CloudNine-354, IoT, Singapore, founded 2014, 41 employees, $352.4M revenue.","{""company"": ""CloudNine-354"", ""city"": ""Singapore"", ""industry"": ""IoT"", ""founded"": 2014, ""employees"": 41, ""revenue_m"": 352.4}","{""company"": ""CloudNine-354"", ""city"": ""Singapore"", ""industry"": ""IoT"", ""founded"": 2014, ""employees"": 41, ""revenue_m"": 352.4}"
355,"Extract info: TechFlow-355, HealthTech, San Francisco, founded 2013, 2675 employees, $98.6M revenue.","{""company"": ""TechFlow-355"", ""city"": ""San Francisco"", ""industry"": ""HealthTech"", ""founded"": 2013, ""employees"": 2675, ""revenue_m"": 98.6}","{""company"": ""TechFlow-355"", ""city"": ""San Francisco"", ""industry"": ""HealthTech"", ""founded"": 2013, ""employees"": 2675, ""revenue_m"": 98.6}"
356,"Extract info: VoltGrid-356, IoT, Sydney, founded 2015, 4813 employees, $57.2M revenue.","{""company"": ""VoltGrid-356"", ""city"": ""Sydney"", ""industry"": ""IoT"", ""founded"": 2015, ""employees"": 4813, ""revenue_m"": 57.2}","{""company"": ""VoltGrid-356"", ""city"": ""Sydney"", ""industry"": ""IoT"", ""founded"": 2015, ""employees"": 4813, ""revenue_m"": 57.2}"
357,"Extract info: VoltGrid-357, AI/ML, London, founded 1995, 1102 employees, $156.7M revenue.","{""company"": ""VoltGrid-357"", ""city"": ""London"", ""industry"": ""AI/ML"", ""founded"": 1995, ""employees"": 1102, ""revenue_m"": 156.7}","{""company"": ""VoltGrid-357"", ""city"": ""London"", ""industry"": ""AI/ML"", ""founded"": 1995, ""employees"": 1102, ""revenue_m"": 156.7}"
358,"Extract info: TechFlow-358, Cybersecurity, London, founded 1999, 4189 employees, $194.3M revenue.","{""company"": ""TechFlow-358"", ""city"": ""London"", ""industry"": ""Cybersecurity"", ""founded"": 1999, ""employees"": 4189, ""revenue_m"": 194.3}","{""company"": ""TechFlow #358"", ""city"": ""London"", ""industry"": ""Cybersecurity"", ""founded"": 1999, ""employees"": 4189, ""revenue_m"": 194.3}"
359,"Extract info: PrismAI-359, IoT, Toronto, founded 2001, 3991 employees, $317.8M revenue.","{""company"": ""PrismAI-359"", ""city"": ""Toronto"", ""industry"": ""IoT"", ""founded"": 2001, ""employees"": 3991, ""revenue_m"": 317.8}","{""company"": ""PrismAI-359"", ""city"": ""Sydney"", ""industry"": ""IoT"", ""founded"": 2001, ""employees"": 3991, ""revenue_m"": 317.8}"
360,"Extract info: DataSync-360, Robotics, London, founded 2008, 1154 employees, $93.6M revenue.","{""company"": ""DataSync-360"", ""city"": ""London"", ""industry"": ""Robotics"", ""founded"": 2008, ""employees"": 1154, ""revenue_m"": 93.6}","{""company"": ""DataSync-360"", ""city"": ""London"", ""industry"": ""Robotics"", ""founded"": 2008, ""employees"": 1154}"
361,"Extract info: PrismAI-361, Cybersecurity, New York, founded 1990, 3974 employees, $68.4M revenue.","{""company"": ""PrismAI-361"", ""city"": ""New York"", ""industry"": ""Cybersecurity"", ""founded"": 1990, ""employees"": 3974, ""revenue_m"": 68.4}","{""company"": ""PrismAI-361"", ""city"": ""New York"", ""industry"": ""Cybersecurity"", ""founded"": 1990, ""employees"": 3974}"
362,"Extract info: ArcNode-362, IoT, Singapore, founded 2021, 3409 employees, $355.1M revenue.","{""company"": ""ArcNode-362"", ""city"": ""Singapore"", ""industry"": ""IoT"", ""founded"": 2021, ""employees"": 3409, ""revenue_m"": 355.1}","{""company"": ""ArcNode-362"", ""city"": ""Singapore"", ""industry"": ""IoT"", ""founded"": 2021, ""employees"": 3409, ""revenue_m"": 355.1}"
363,"Extract info: DataSync-363, SaaS, San Francisco, founded 2004, 2397 employees, $16.4M revenue.","{""company"": ""DataSync-363"", ""city"": ""San Francisco"", ""industry"": ""SaaS"", ""founded"": 2004, ""employees"": 2397, ""revenue_m"": 16.4}","{""company"": ""DataSync-363"", ""city"": ""San Francisco"", ""industry"": ""SaaS"", ""founded"": 2004, ""employees"": 2397, ""revenue_m"": 16.4}"
364,"Extract info: NetPulse-364, Robotics, London, founded 2021, 4508 employees, $255.5M revenue.","{""company"": ""NetPulse-364"", ""city"": ""London"", ""industry"": ""Robotics"", ""founded"": 2021, ""employees"": 4508, ""revenue_m"": 255.5}","{""company"": ""NetPulse #364"", ""city"": ""London"", ""industry"": ""Robotics"", ""founded"": 2021, ""employees"": 4508, ""revenue_m"": 255.5}"
365,"Extract info: NetPulse-365, SaaS, Sydney, founded 2018, 4480 employees, $109.3M revenue.","{""company"": ""NetPulse-365"", ""city"": ""Sydney"", ""industry"": ""SaaS"", ""founded"": 2018, ""employees"": 4480, ""revenue_m"": 109.3}","{""company"": ""NetPulse-365"", ""city"": ""Sydney"", ""industry"": ""SaaS"", ""founded"": 2018, ""employees"": 4480, ""revenue_m"": 109.3}"
366,"Extract info: CloudNine-366, SaaS, Berlin, founded 2018, 2157 employees, $174.4M revenue.","{""company"": ""CloudNine-366"", ""city"": ""Berlin"", ""industry"": ""SaaS"", ""founded"": 2018, ""employees"": 2157, ""revenue_m"": 174.4}","{""company"": ""CloudNine-366"", ""city"": ""Berlin"", ""industry"": ""SaaS"", ""founded"": 2018, ""employees"": 2157}"
367,"Extract info: VoltGrid-367, EdTech, San Francisco, founded 2003, 4821 employees, $344.6M revenue.","{""company"": ""VoltGrid-367"", ""city"": ""San Francisco"", ""industry"": ""EdTech"", ""founded"": 2003, ""employees"": 4821, ""revenue_m"": 344.6}","{""company"": ""VoltGrid-367"", ""city"": ""San Francisco"", ""industry"": ""EdTech"", ""founded"": 2003, ""employees"": 4821, ""revenue_m"": 344.6, ""ceo"": ""John Doe""}"
368,"Extract info: PrismAI-368, HealthTech, Toronto, founded 1998, 1697 employees, $406.8M revenue.","{""company"": ""PrismAI-368"", ""city"": ""Toronto"", ""industry"": ""HealthTech"", ""founded"": 1998, ""employees"": 1697, ""revenue_m"": 406.8}","{""company"": ""PrismAI-368"", ""city"": ""Toronto"", ""industry"": ""HealthTech"", ""founded"": 1998, ""employees"": 1697}"
369,"Extract info: PrismAI-369, AI/ML, Sydney, founded 2024, 1384 employees, $161.9M revenue.","{""company"": ""PrismAI-369"", ""city"": ""Sydney"", ""industry"": ""AI/ML"", ""founded"": 2024, ""employees"": 1384, ""revenue_m"": 161.9}","{""company"": ""PrismAI-369"", ""city"": ""London"", ""industry"": ""AI/ML"", ""founded"": 2024, ""employees"": 1384, ""revenue_m"": 161.9}"
370,"Extract info: PrismAI-370, FinTech, Berlin, founded 1998, 3376 employees, $459.4M revenue.","{""company"": ""PrismAI-370"", ""city"": ""Berlin"", ""industry"": ""FinTech"", ""founded"": 1998, ""employees"": 3376, ""revenue_m"": 459.4}","{""company"": ""PrismAI-370"", ""city"": ""Berlin"", ""industry"": ""FinTech"", ""founded"": ""1998"", ""revenue_m"": 459.4}"
371,"Extract info: DataSync-371, EdTech, London, founded 1999, 2643 employees, $414.3M revenue.","{""company"": ""DataSync-371"", ""city"": ""London"", ""industry"": ""EdTech"", ""founded"": 1999, ""employees"": 2643, ""revenue_m"": 414.3}","{""company"": ""DataSync-371"", ""city"": ""London"", ""industry"": ""EdTech"", ""founded"": ""1999"", ""employees"": 2643, ""revenue_m"": 414.3}"
372,"Extract info: CoreStack-372, HealthTech, Singapore, founded 2007, 3398 employees, $187.6M revenue.","{""company"": ""CoreStack-372"", ""city"": ""Singapore"", ""industry"": ""HealthTech"", ""founded"": 2007, ""employees"": 3398, ""revenue_m"": 187.6}","{""company"": ""CoreStack-372"", ""city"": ""Singapore"", ""industry"": ""HealthTech"", ""founded"": 2007, ""employees"": 3398, ""revenue_m"": 187.6}"
373,"Extract info: TechFlow-373, AI/ML, Toronto, founded 2013, 3729 employees, $475.1M revenue.","{""company"": ""TechFlow-373"", ""city"": ""Toronto"", ""industry"": ""AI/ML"", ""founded"": 2013, ""employees"": 3729, ""revenue_m"": 475.1}","{""company"": ""TechFlow-373"", ""city"": ""Toronto"", ""industry"": ""AI/ML"", ""founded"": 2013, ""employees"": 3729, ""revenue_m"": 475.1}"
374,"Extract info: Acme-374, Robotics, San Francisco, founded 2012, 523 employees, $397.9M revenue.","{""company"": ""Acme-374"", ""city"": ""San Francisco"", ""industry"": ""Robotics"", ""founded"": 2012, ""employees"": 523, ""revenue_m"": 397.9}","{""company"": ""Acme-374"", ""city"": ""San Francisco"", ""industry"": ""Robotics"", ""founded"": 2012, ""employees"": 523, ""revenue_m"": 397.9}"
375,"Extract info: CoreStack-375, Robotics, Tokyo, founded 2007, 2649 employees, $414.2M revenue.","{""company"": ""CoreStack-375"", ""city"": ""Tokyo"", ""industry"": ""Robotics"", ""founded"": 2007, ""employees"": 2649, ""revenue_m"": 414.2}","{""company"": ""CoreStack-375"", ""city"": ""Tokyo"", ""industry"": ""Robotics"", ""founded"": 2007, ""employees"": 2649, ""revenue_m"": 414.2}"
376,"Extract info: PrismAI-376, Robotics, London, founded 2011, 401 employees, $23.1M revenue.","{""company"": ""PrismAI-376"", ""city"": ""London"", ""industry"": ""Robotics"", ""founded"": 2011, ""employees"": 401, ""revenue_m"": 23.1}","{""company"": ""PrismAI #376"", ""city"": ""London"", ""industry"": ""Robotics"", ""founded"": 2011, ""employees"": 401, ""revenue_m"": 23.1}"
377,"Extract info: VoltGrid-377, FinTech, New York, founded 2000, 3620 employees, $228.3M revenue.","{""company"": ""VoltGrid-377"", ""city"": ""New York"", ""industry"": ""FinTech"", ""founded"": 2000, ""employees"": 3620, ""revenue_m"": 228.3}","{""company"": ""VoltGrid-377"", ""city"": ""New York"", ""industry"": ""FinTech"", ""founded"": ""2000"", ""revenue_m"": 228.3}"
378,"Extract info: CoreStack-378, HealthTech, Tokyo, founded 2009, 1307 employees, $437.2M revenue.","{""company"": ""CoreStack-378"", ""city"": ""Tokyo"", ""industry"": ""HealthTech"", ""founded"": 2009, ""employees"": 1307, ""revenue_m"": 437.2}","{""company"": ""CoreStack-378"", ""city"": ""Tokyo"", ""industry"": ""HealthTech"", ""founded"": 2009, ""employees"": 1307, ""revenue_m"": 437.2, ""ceo"": ""John Doe""}"
379,"Extract info: TechFlow-379, AI/ML, Sydney, founded 1995, 3051 employees, $332.3M revenue.","{""company"": ""TechFlow-379"", ""city"": ""Sydney"", ""industry"": ""AI/ML"", ""founded"": 1995, ""employees"": 3051, ""revenue_m"": 332.3}","{""company"": ""TechFlow #379"", ""city"": ""Sydney"", ""industry"": ""AI/ML"", ""founded"": 1995, ""employees"": 3051, ""revenue_m"": 332.3}"
380,"Extract info: Acme-380, AI/ML, Toronto, founded 2004, 3521 employees, $327.8M revenue.","{""company"": ""Acme-380"", ""city"": ""Toronto"", ""industry"": ""AI/ML"", ""founded"": 2004, ""employees"": 3521, ""revenue_m"": 327.8}","{""company"": ""Acme-380"", ""city"": ""New York"", ""industry"": ""AI/ML"", ""founded"": 2004, ""employees"": 3521, ""revenue_m"": 327.8}"
381,"Extract info: CloudNine-381, FinTech, Singapore, founded 1998, 4868 employees, $113.2M revenue.","{""company"": ""CloudNine-381"", ""city"": ""Singapore"", ""industry"": ""FinTech"", ""founded"": 1998, ""employees"": 4868, ""revenue_m"": 113.2}","{""company"": ""CloudNine-381"", ""city"": ""New York"", ""industry"": ""FinTech"", ""founded"": 1998, ""employees"": 4868, ""revenue_m"": 113.2}"
382,"Extract info: Acme-382, FinTech, Sydney, founded 2017, 1087 employees, $238.9M revenue.","{""company"": ""Acme-382"", ""city"": ""Sydney"", ""industry"": ""FinTech"", ""founded"": 2017, ""employees"": 1087, ""revenue_m"": 238.9}","{""company"": ""Acme-382"", ""city"": ""Sydney"", ""industry"": ""FinTech"", ""founded"": 2017, ""employees"": 1087, ""revenue_m"": 238.9}"
383,"Extract info: TechFlow-383, FinTech, San Francisco, founded 2010, 3016 employees, $440.5M revenue.","{""company"": ""TechFlow-383"", ""city"": ""San Francisco"", ""industry"": ""FinTech"", ""founded"": 2010, ""employees"": 3016, ""revenue_m"": 440.5}","{""company"": ""TechFlow-383"", ""city"": ""San Francisco"", ""industry"": ""FinTech"", ""founded"": 2010, ""employees"": 3016, ""revenue_m"": 440.5}"
384,"Extract info: DataSync-384, FinTech, London, founded 2023, 4619 employees, $4.3M revenue.","{""company"": ""DataSync-384"", ""city"": ""London"", ""industry"": ""FinTech"", ""founded"": 2023, ""employees"": 4619, ""revenue_m"": 4.3}","{""company"": ""DataSync-384"", ""city"": ""Berlin"", ""industry"": ""FinTech"", ""founded"": 2023, ""employees"": 4619, ""revenue_m"": 4.3}"
385,"Extract info: ByteShift-385, HealthTech, Tokyo, founded 2016, 3629 employees, $430.0M revenue.","{""company"": ""ByteShift-385"", ""city"": ""Tokyo"", ""industry"": ""HealthTech"", ""founded"": 2016, ""employees"": 3629, ""revenue_m"": 430.0}","{""company"": ""ByteShift-385"", ""city"": ""Tokyo"", ""industry"": ""HealthTech"", ""founded"": 2016, ""employees"": 3629, ""revenue_m"": 430.0}"
386,"Extract info: TechFlow-386, FinTech, London, founded 2014, 2884 employees, $481.6M revenue.","{""company"": ""TechFlow-386"", ""city"": ""London"", ""industry"": ""FinTech"", ""founded"": 2014, ""employees"": 2884, ""revenue_m"": 481.6}","{""company"": ""TechFlow-386"", ""city"": ""London"", ""industry"": ""FinTech"", ""founded"": 2014, ""employees"": 2884, ""revenue_m"": 481.6}"
387,"Extract info: DataSync-387, AI/ML, Tokyo, founded 1995, 2037 employees, $276.7M revenue.","{""company"": ""DataSync-387"", ""city"": ""Tokyo"", ""industry"": ""AI/ML"", ""founded"": 1995, ""employees"": 2037, ""revenue_m"": 276.7}","{""company"": ""DataSync #387"", ""city"": ""Tokyo"", ""industry"": ""AI/ML"", ""founded"": 1995, ""employees"": 2037, ""revenue_m"": 276.7}"
388,"Extract info: PrismAI-388, SaaS, Berlin, founded 2009, 1688 employees, $258.9M revenue.","{""company"": ""PrismAI-388"", ""city"": ""Berlin"", ""industry"": ""SaaS"", ""founded"": 2009, ""employees"": 1688, ""revenue_m"": 258.9}","{""company"": ""PrismAI-388"", ""city"": ""Berlin"", ""industry"": ""SaaS"", ""founded"": 2009, ""employees"": 1688, ""revenue_m"": 258.9}"
389,"Extract info: CoreStack-389, SaaS, Berlin, founded 2005, 4059 employees, $193.0M revenue.","{""company"": ""CoreStack-389"", ""city"": ""Berlin"", ""industry"": ""SaaS"", ""founded"": 2005, ""employees"": 4059, ""revenue_m"": 193.0}","{""company"": ""CoreStack-389"", ""city"": ""Berlin"", ""industry"": ""SaaS"", ""founded"": 2005, ""employees"": 4059, ""revenue_m"": 193.0}"
390,"Extract info: PrismAI-390, SaaS, San Francisco, founded 2013, 2597 employees, $66.1M revenue.","{""company"": ""PrismAI-390"", ""city"": ""San Francisco"", ""industry"": ""SaaS"", ""founded"": 2013, ""employees"": 2597, ""revenue_m"": 66.1}","{""company"": ""PrismAI-390"", ""city"": ""San Francisco"", ""industry"": ""SaaS"", ""founded"": 2013, ""employees"": 2597, ""revenue_m"": 66.1, ""ceo"": ""John Doe""}"
391,"Extract info: PrismAI-391, Cybersecurity, Toronto, founded 2024, 1420 employees, $381.4M revenue.","{""company"": ""PrismAI-391"", ""city"": ""Toronto"", ""industry"": ""Cybersecurity"", ""founded"": 2024, ""employees"": 1420, ""revenue_m"": 381.4}",Error: extraction failed
392,"Extract info: TechFlow-392, FinTech, New York, founded 1990, 2152 employees, $107.9M revenue.","{""company"": ""TechFlow-392"", ""city"": ""New York"", ""industry"": ""FinTech"", ""founded"": 1990, ""employees"": 2152, ""revenue_m"": 107.9}",Error: extraction failed
393,"Extract info: CoreStack-393, IoT, Berlin, founded 2017, 3300 employees, $41.3M revenue.","{""company"": ""CoreStack-393"", ""city"": ""Berlin"", ""industry"": ""IoT"", ""founded"": 2017, ""employees"": 3300, ""revenue_m"": 41.3}","{""company"": ""CoreStack-393"", ""city"": ""Berlin"", ""industry"": ""IoT"", ""founded"": 2017, ""employees"": 3300, ""revenue_m"": 41.3}"
394,"Extract info: PrismAI-394, AI/ML, London, founded 1995, 2543 employees, $39.6M revenue.","{""company"": ""PrismAI-394"", ""city"": ""London"", ""industry"": ""AI/ML"", ""founded"": 1995, ""employees"": 2543, ""revenue_m"": 39.6}",Error: extraction failed
395,"Extract info: DataSync-395, IoT, Sydney, founded 1994, 2545 employees, $349.4M revenue.","{""company"": ""DataSync-395"", ""city"": ""Sydney"", ""industry"": ""IoT"", ""founded"": 1994, ""employees"": 2545, ""revenue_m"": 349.4}","{""company"": ""DataSync-395"", ""city"": ""Singapore"", ""industry"": ""IoT"", ""founded"": 1994, ""employees"": 2545, ""revenue_m"": 349.4}"
396,"Extract info: CloudNine-396, EdTech, New York, founded 1995, 3564 employees, $58.1M revenue.","{""company"": ""CloudNine-396"", ""city"": ""New York"", ""industry"": ""EdTech"", ""founded"": 1995, ""employees"": 3564, ""revenue_m"": 58.1}","{""company"": ""CloudNine #396"", ""city"": ""New York"", ""industry"": ""EdTech"", ""founded"": 1995, ""employees"": 3564, ""revenue_m"": 58.1}"
397,"Extract info: Acme-397, HealthTech, Berlin, founded 1997, 108 employees, $354.0M revenue.","{""company"": ""Acme-397"", ""city"": ""Berlin"", ""industry"": ""HealthTech"", ""founded"": 1997, ""employees"": 108, ""revenue_m"": 354.0}","{""company"": ""Acme-397"", ""city"": ""San Francisco"", ""industry"": ""HealthTech"", ""founded"": 1997, ""employees"": 108, ""revenue_m"": 354.0}"
398,"Extract info: VoltGrid-398, AI/ML, Sydney, founded 2000, 3051 employees, $63.6M revenue.","{""company"": ""VoltGrid-398"", ""city"": ""Sydney"", ""industry"": ""AI/ML"", ""founded"": 2000, ""employees"": 3051, ""revenue_m"": 63.6}","{""company"": ""VoltGrid-398"", ""city"": ""Sydney"", ""industry"": ""AI/ML"", ""founded"": ""2000"", ""employees"": 3051, ""revenue_m"": 63.6}"
